Id,y
35597,7
35598,0
35599,7
35600,3
35601,1
35602,6
35603,4
35604,7
35605,4
35606,2
35607,9
35608,4
35609,9
35610,1
35611,8
35612,6
35613,6
35614,3
35615,8
35616,3
35617,4
35618,2
35619,5
35620,5
35621,8
35622,8
35623,5
35624,5
35625,7
35626,6
35627,7
35628,2
35629,1
35630,3
35631,6
35632,7
35633,3
35634,9
35635,3
35636,6
35637,4
35638,7
35639,3
35640,3
35641,7
35642,2
35643,0
35644,3
35645,0
35646,8
35647,2
35648,1
35649,5
35650,4
35651,8
35652,6
35653,4
35654,8
35655,5
35656,7
35657,4
35658,0
35659,9
35660,5
35661,4
35662,0
35663,3
35664,2
35665,1
35666,4
35667,2
35668,4
35669,6
35670,0
35671,5
35672,6
35673,3
35674,7
35675,3
35676,2
35677,5
35678,8
35679,0
35680,1
35681,9
35682,8
35683,6
35684,0
35685,5
35686,1
35687,3
35688,4
35689,3
35690,7
35691,8
35692,7
35693,9
35694,9
35695,4
35696,9
35697,5
35698,1
35699,2
35700,6
35701,2
35702,5
35703,6
35704,6
35705,3
35706,8
35707,0
35708,0
35709,2
35710,0
35711,0
35712,8
35713,3
35714,5
35715,7
35716,5
35717,8
35718,0
35719,3
35720,4
35721,2
35722,7
35723,1
35724,3
35725,5
35726,1
35727,9
35728,8
35729,2
35730,7
35731,6
35732,4
35733,1
35734,3
35735,4
35736,2
35737,2
35738,6
35739,7
35740,3
35741,0
35742,2
35743,7
35744,9
35745,8
35746,8
35747,8
35748,5
35749,1
35750,7
35751,9
35752,4
35753,3
35754,0
35755,6
35756,3
35757,9
35758,6
35759,9
35760,0
35761,1
35762,2
35763,1
35764,5
35765,3
35766,1
35767,1
35768,7
35769,4
35770,2
35771,2
35772,0
35773,1
35774,0
35775,9
35776,6
35777,4
35778,6
35779,5
35780,2
35781,5
35782,1
35783,9
35784,6
35785,2
35786,5
35787,3
35788,4
35789,8
35790,5
35791,6
35792,3
35793,4
35794,1
35795,3
35796,3
35797,6
35798,4
35799,9
35800,8
35801,1
35802,1
35803,9
35804,4
35805,1
35806,1
35807,8
35808,2
35809,9
35810,2
35811,1
35812,7
35813,7
35814,1
35815,7
35816,1
35817,0
35818,6
35819,3
35820,7
35821,4
35822,7
35823,5
35824,0
35825,5
35826,9
35827,5
35828,8
35829,1
35830,0
35831,3
35832,2
35833,8
35834,1
35835,2
35836,7
35837,8
35838,4
35839,1
35840,0
35841,4
35842,2
35843,3
35844,8
35845,5
35846,7
35847,8
35848,6
35849,7
35850,7
35851,1
35852,3
35853,5
35854,8
35855,2
35856,1
35857,2
35858,8
35859,3
35860,5
35861,3
35862,1
35863,9
35864,5
35865,7
35866,6
35867,8
35868,1
35869,3
35870,7
35871,9
35872,2
35873,1
35874,0
35875,3
35876,5
35877,4
35878,3
35879,4
35880,3
35881,8
35882,9
35883,7
35884,9
35885,2
35886,4
35887,9
35888,6
35889,0
35890,5
35891,1
35892,3
35893,5
35894,1
35895,5
35896,0
35897,4
35898,1
35899,2
35900,3
35901,0
35902,3
35903,8
35904,3
35905,3
35906,5
35907,8
35908,3
35909,4
35910,4
35911,1
35912,0
35913,6
35914,4
35915,5
35916,7
35917,3
35918,2
35919,5
35920,9
35921,4
35922,4
35923,6
35924,3
35925,8
35926,6
35927,5
35928,2
35929,8
35930,2
35931,4
35932,3
35933,3
35934,6
35935,7
35936,1
35937,1
35938,9
35939,9
35940,2
35941,4
35942,9
35943,4
35944,8
35945,6
35946,4
35947,3
35948,0
35949,0
35950,1
35951,9
35952,0
35953,9
35954,7
35955,9
35956,7
35957,7
35958,0
35959,0
35960,2
35961,3
35962,6
35963,8
35964,8
35965,3
35966,4
35967,2
35968,0
35969,6
35970,4
35971,4
35972,1
35973,3
35974,2
35975,0
35976,7
35977,5
35978,2
35979,4
35980,9
35981,6
35982,0
35983,3
35984,2
35985,9
35986,1
35987,4
35988,2
35989,4
35990,1
35991,9
35992,9
35993,4
35994,8
35995,0
35996,7
35997,3
35998,1
35999,0
36000,1
36001,5
36002,6
36003,9
36004,7
36005,0
36006,5
36007,6
36008,3
36009,0
36010,5
36011,6
36012,2
36013,5
36014,7
36015,6
36016,7
36017,4
36018,5
36019,1
36020,4
36021,4
36022,3
36023,9
36024,9
36025,2
36026,1
36027,4
36028,7
36029,2
36030,2
36031,7
36032,9
36033,1
36034,8
36035,6
36036,1
36037,2
36038,1
36039,4
36040,0
36041,6
36042,9
36043,1
36044,5
36045,0
36046,3
36047,4
36048,8
36049,5
36050,8
36051,1
36052,1
36053,3
36054,7
36055,9
36056,7
36057,0
36058,5
36059,8
36060,1
36061,4
36062,3
36063,9
36064,6
36065,7
36066,7
36067,6
36068,4
36069,7
36070,4
36071,1
36072,1
36073,4
36074,4
36075,4
36076,7
36077,3
36078,3
36079,8
36080,9
36081,8
36082,2
36083,8
36084,6
36085,6
36086,7
36087,6
36088,6
36089,4
36090,2
36091,3
36092,4
36093,7
36094,7
36095,5
36096,6
36097,6
36098,2
36099,0
36100,8
36101,8
36102,3
36103,3
36104,3
36105,7
36106,3
36107,9
36108,4
36109,6
36110,6
36111,3
36112,4
36113,2
36114,5
36115,1
36116,9
36117,0
36118,2
36119,5
36120,7
36121,6
36122,0
36123,4
36124,0
36125,7
36126,5
36127,6
36128,1
36129,0
36130,7
36131,6
36132,4
36133,6
36134,3
36135,7
36136,2
36137,1
36138,7
36139,8
36140,3
36141,1
36142,1
36143,7
36144,8
36145,1
36146,4
36147,9
36148,9
36149,3
36150,1
36151,4
36152,8
36153,1
36154,9
36155,0
36156,0
36157,1
36158,9
36159,3
36160,9
36161,7
36162,3
36163,3
36164,1
36165,7
36166,7
36167,5
36168,9
36169,1
36170,3
36171,8
36172,9
36173,1
36174,9
36175,7
36176,8
36177,4
36178,7
36179,6
36180,6
36181,5
36182,2
36183,5
36184,6
36185,3
36186,5
36187,6
36188,5
36189,3
36190,0
36191,3
36192,1
36193,7
36194,7
36195,3
36196,3
36197,0
36198,7
36199,9
36200,3
36201,0
36202,6
36203,7
36204,1
36205,0
36206,3
36207,8
36208,8
36209,0
36210,0
36211,0
36212,9
36213,0
36214,5
36215,5
36216,3
36217,8
36218,7
36219,9
36220,1
36221,9
36222,1
36223,2
36224,3
36225,0
36226,4
36227,9
36228,0
36229,7
36230,9
36231,9
36232,7
36233,9
36234,4
36235,2
36236,1
36237,3
36238,3
36239,3
36240,8
36241,8
36242,5
36243,4
36244,2
36245,5
36246,3
36247,8
36248,1
36249,0
36250,7
36251,5
36252,3
36253,2
36254,5
36255,6
36256,8
36257,9
36258,0
36259,7
36260,2
36261,1
36262,5
36263,5
36264,0
36265,2
36266,8
36267,3
36268,2
36269,4
36270,5
36271,7
36272,4
36273,2
36274,8
36275,2
36276,0
36277,8
36278,1
36279,6
36280,3
36281,1
36282,3
36283,9
36284,4
36285,4
36286,0
36287,3
36288,4
36289,9
36290,5
36291,2
36292,0
36293,8
36294,7
36295,1
36296,6
36297,8
36298,4
36299,7
36300,8
36301,3
36302,2
36303,9
36304,7
36305,5
36306,5
36307,3
36308,3
36309,8
36310,5
36311,0
36312,6
36313,5
36314,5
36315,9
36316,9
36317,6
36318,4
36319,0
36320,9
36321,7
36322,5
36323,0
36324,2
36325,6
36326,3
36327,5
36328,7
36329,3
36330,4
36331,7
36332,4
36333,4
36334,8
36335,5
36336,2
36337,4
36338,7
36339,0
36340,0
36341,4
36342,7
36343,9
36344,2
36345,5
36346,7
36347,6
36348,6
36349,2
36350,8
36351,2
36352,8
36353,7
36354,3
36355,7
36356,8
36357,7
36358,7
36359,7
36360,6
36361,7
36362,3
36363,3
36364,7
36365,6
36366,6
36367,5
36368,2
36369,6
36370,9
36371,0
36372,1
36373,9
36374,4
36375,7
36376,8
36377,0
36378,1
36379,5
36380,7
36381,7
36382,2
36383,6
36384,5
36385,7
36386,7
36387,7
36388,7
36389,4
36390,8
36391,2
36392,4
36393,0
36394,2
36395,6
36396,1
36397,4
36398,3
36399,9
36400,8
36401,0
36402,4
36403,9
36404,1
36405,7
36406,0
36407,2
36408,1
36409,7
36410,5
36411,4
36412,0
36413,8
36414,7
36415,6
36416,8
36417,7
36418,9
36419,3
36420,2
36421,9
36422,6
36423,8
36424,1
36425,9
36426,2
36427,0
36428,8
36429,3
36430,9
36431,6
36432,4
36433,2
36434,4
36435,5
36436,4
36437,0
36438,5
36439,9
36440,9
36441,2
36442,1
36443,4
36444,8
36445,4
36446,9
36447,8
36448,3
36449,1
36450,9
36451,7
36452,2
36453,0
36454,5
36455,7
36456,7
36457,5
36458,3
36459,8
36460,4
36461,1
36462,4
36463,2
36464,4
36465,4
36466,2
36467,2
36468,9
36469,2
36470,6
36471,6
36472,2
36473,9
36474,8
36475,7
36476,1
36477,9
36478,0
36479,9
36480,4
36481,9
36482,3
36483,3
36484,5
36485,5
36486,0
36487,2
36488,6
36489,8
36490,2
36491,3
36492,1
36493,7
36494,1
36495,8
36496,3
36497,2
36498,5
36499,7
36500,0
36501,8
36502,7
36503,8
36504,6
36505,4
36506,2
36507,6
36508,7
36509,4
36510,7
36511,6
36512,1
36513,6
36514,6
36515,3
36516,6
36517,8
36518,9
36519,5
36520,0
36521,5
36522,3
36523,6
36524,7
36525,4
36526,7
36527,4
36528,6
36529,1
36530,8
36531,9
36532,6
36533,2
36534,5
36535,7
36536,9
36537,4
36538,1
36539,4
36540,8
36541,1
36542,5
36543,6
36544,7
36545,8
36546,8
36547,5
36548,3
36549,6
36550,5
36551,1
36552,8
36553,8
36554,8
36555,7
36556,5
36557,4
36558,9
36559,4
36560,3
36561,7
36562,1
36563,1
36564,6
36565,5
36566,7
36567,8
36568,9
36569,0
36570,2
36571,1
36572,4
36573,3
36574,7
36575,9
36576,6
36577,5
36578,0
36579,7
36580,9
36581,9
36582,8
36583,6
36584,6
36585,6
36586,2
36587,0
36588,4
36589,9
36590,7
36591,3
36592,8
36593,6
36594,2
36595,3
36596,9
36597,0
36598,6
36599,4
36600,4
36601,8
36602,9
36603,3
36604,1
36605,5
36606,9
36607,7
36608,3
36609,9
36610,8
36611,2
36612,3
36613,6
36614,7
36615,1
36616,5
36617,0
36618,1
36619,6
36620,9
36621,0
36622,6
36623,4
36624,1
36625,7
36626,4
36627,3
36628,2
36629,0
36630,6
36631,1
36632,6
36633,4
36634,5
36635,7
36636,6
36637,0
36638,1
36639,4
36640,9
36641,3
36642,7
36643,1
36644,2
36645,5
36646,7
36647,5
36648,4
36649,0
36650,6
36651,1
36652,3
36653,6
36654,7
36655,8
36656,2
36657,8
36658,6
36659,0
36660,3
36661,3
36662,4
36663,1
36664,6
36665,9
36666,7
36667,1
36668,0
36669,0
36670,1
36671,1
36672,7
36673,3
36674,7
36675,6
36676,7
36677,0
36678,5
36679,5
36680,0
36681,1
36682,3
36683,1
36684,9
36685,7
36686,8
36687,8
36688,1
36689,5
36690,1
36691,5
36692,9
36693,9
36694,5
36695,9
36696,0
36697,1
36698,7
36699,7
36700,1
36701,3
36702,1
36703,3
36704,9
36705,1
36706,5
36707,9
36708,2
36709,3
36710,9
36711,4
36712,5
36713,0
36714,6
36715,6
36716,8
36717,9
36718,2
36719,5
36720,3
36721,6
36722,9
36723,1
36724,6
36725,8
36726,6
36727,2
36728,8
36729,4
36730,2
36731,4
36732,8
36733,1
36734,8
36735,9
36736,8
36737,7
36738,9
36739,9
36740,1
36741,8
36742,6
36743,4
36744,9
36745,5
36746,8
36747,4
36748,6
36749,3
36750,8
36751,8
36752,0
36753,8
36754,9
36755,2
36756,0
36757,5
36758,3
36759,4
36760,9
36761,8
36762,4
36763,7
36764,2
36765,2
36766,9
36767,8
36768,1
36769,1
36770,0
36771,7
36772,6
36773,8
36774,3
36775,1
36776,5
36777,4
36778,3
36779,7
36780,4
36781,4
36782,3
36783,4
36784,4
36785,3
36786,7
36787,7
36788,1
36789,9
36790,4
36791,9
36792,4
36793,5
36794,2
36795,9
36796,1
36797,3
36798,9
36799,1
36800,8
36801,0
36802,3
36803,1
36804,6
36805,0
36806,0
36807,0
36808,6
36809,0
36810,1
36811,4
36812,4
36813,5
36814,0
36815,4
36816,0
36817,3
36818,6
36819,6
36820,3
36821,8
36822,1
36823,7
36824,9
36825,7
36826,7
36827,3
36828,3
36829,7
36830,8
36831,9
36832,5
36833,8
36834,1
36835,6
36836,9
36837,2
36838,1
36839,8
36840,7
36841,3
36842,7
36843,2
36844,9
36845,0
36846,6
36847,4
36848,4
36849,4
36850,0
36851,1
36852,3
36853,4
36854,3
36855,6
36856,7
36857,4
36858,4
36859,6
36860,8
36861,9
36862,7
36863,7
36864,8
36865,3
36866,8
36867,7
36868,8
36869,0
36870,4
36871,8
36872,4
36873,2
36874,7
36875,0
36876,8
36877,0
36878,3
36879,0
36880,3
36881,5
36882,8
36883,9
36884,0
36885,0
36886,4
36887,1
36888,9
36889,5
36890,0
36891,4
36892,3
36893,8
36894,8
36895,3
36896,2
36897,6
36898,8
36899,4
36900,3
36901,3
36902,7
36903,8
36904,5
36905,0
36906,9
36907,4
36908,1
36909,6
36910,0
36911,2
36912,1
36913,7
36914,3
36915,9
36916,1
36917,9
36918,1
36919,3
36920,9
36921,9
36922,2
36923,1
36924,9
36925,9
36926,3
36927,7
36928,4
36929,2
36930,1
36931,2
36932,3
36933,4
36934,2
36935,3
36936,9
36937,9
36938,4
36939,2
36940,9
36941,6
36942,7
36943,1
36944,1
36945,9
36946,1
36947,6
36948,4
36949,8
36950,9
36951,2
36952,7
36953,4
36954,9
36955,5
36956,1
36957,0
36958,9
36959,0
36960,2
36961,4
36962,2
36963,0
36964,3
36965,0
36966,7
36967,0
36968,8
36969,5
36970,2
36971,6
36972,1
36973,1
36974,7
36975,9
36976,1
36977,2
36978,1
36979,2
36980,3
36981,8
36982,1
36983,6
36984,7
36985,5
36986,1
36987,5
36988,6
36989,5
36990,2
36991,1
36992,8
36993,2
36994,9
36995,0
36996,2
36997,7
36998,8
36999,1
37000,9
37001,7
37002,3
37003,4
37004,7
37005,8
37006,3
37007,1
37008,2
37009,8
37010,4
37011,3
37012,5
37013,6
37014,3
37015,0
37016,6
37017,3
37018,6
37019,7
37020,9
37021,5
37022,6
37023,9
37024,3
37025,8
37026,1
37027,3
37028,0
37029,7
37030,5
37031,3
37032,6
37033,1
37034,0
37035,4
37036,6
37037,2
37038,7
37039,9
37040,8
37041,1
37042,6
37043,9
37044,4
37045,8
37046,9
37047,3
37048,3
37049,7
37050,0
37051,9
37052,8
37053,1
37054,8
37055,0
37056,8
37057,7
37058,5
37059,6
37060,1
37061,6
37062,6
37063,3
37064,7
37065,6
37066,1
37067,2
37068,7
37069,5
37070,6
37071,2
37072,0
37073,1
37074,6
37075,5
37076,3
37077,8
37078,6
37079,4
37080,3
37081,5
37082,3
37083,3
37084,6
37085,1
37086,3
37087,6
37088,0
37089,5
37090,6
37091,0
37092,0
37093,6
37094,0
37095,9
37096,2
37097,5
37098,5
37099,0
37100,3
37101,0
37102,6
37103,6
37104,8
37105,1
37106,5
37107,4
37108,8
37109,0
37110,2
37111,8
37112,7
37113,8
37114,1
37115,7
37116,6
37117,6
37118,7
37119,4
37120,9
37121,9
37122,5
37123,6
37124,7
37125,8
37126,9
37127,7
37128,1
37129,9
37130,0
37131,2
37132,9
37133,7
37134,6
37135,3
37136,4
37137,4
37138,6
37139,8
37140,9
37141,1
37142,9
37143,9
37144,2
37145,8
37146,3
37147,5
37148,3
37149,0
37150,0
37151,1
37152,7
37153,3
37154,3
37155,9
37156,7
37157,9
37158,7
37159,8
37160,9
37161,7
37162,1
37163,5
37164,9
37165,3
37166,2
37167,7
37168,5
37169,3
37170,4
37171,0
37172,4
37173,9
37174,4
37175,5
37176,5
37177,3
37178,9
37179,7
37180,1
37181,7
37182,8
37183,5
37184,7
37185,2
37186,9
37187,7
37188,9
37189,1
37190,5
37191,8
37192,4
37193,6
37194,6
37195,2
37196,0
37197,0
37198,7
37199,3
37200,2
37201,5
37202,7
37203,2
37204,1
37205,3
37206,0
37207,9
37208,9
37209,2
37210,2
37211,2
37212,9
37213,6
37214,3
37215,2
37216,3
37217,2
37218,2
37219,7
37220,5
37221,8
37222,7
37223,7
37224,4
37225,1
37226,9
37227,9
37228,2
37229,2
37230,1
37231,3
37232,1
37233,2
37234,9
37235,0
37236,3
37237,5
37238,9
37239,7
37240,2
37241,2
37242,8
37243,9
37244,9
37245,1
37246,3
37247,4
37248,0
37249,9
37250,4
37251,7
37252,3
37253,3
37254,6
37255,2
37256,7
37257,0
37258,7
37259,0
37260,0
37261,1
37262,3
37263,1
37264,0
37265,4
37266,3
37267,1
37268,0
37269,4
37270,0
37271,1
37272,6
37273,0
37274,4
37275,6
37276,4
37277,6
37278,1
37279,3
37280,1
37281,1
37282,0
37283,9
37284,1
37285,3
37286,4
37287,3
37288,5
37289,0
37290,5
37291,7
37292,1
37293,1
37294,9
37295,6
37296,8
37297,8
37298,3
37299,3
37300,1
37301,8
37302,8
37303,6
37304,3
37305,6
37306,2
37307,6
37308,6
37309,7
37310,0
37311,2
37312,4
37313,1
37314,7
37315,2
37316,0
37317,0
37318,0
37319,3
37320,5
37321,5
37322,5
37323,1
37324,1
37325,3
37326,5
37327,4
37328,2
37329,9
37330,6
37331,5
37332,3
37333,1
37334,7
37335,7
37336,9
37337,3
37338,3
37339,0
37340,5
37341,2
37342,7
37343,6
37344,6
37345,3
37346,8
37347,4
37348,6
37349,8
37350,9
37351,3
37352,1
37353,4
37354,4
37355,7
37356,5
37357,4
37358,2
37359,0
37360,9
37361,9
37362,0
37363,1
37364,8
37365,0
37366,1
37367,4
37368,9
37369,7
37370,0
37371,5
37372,3
37373,7
37374,3
37375,2
37376,3
37377,4
37378,5
37379,3
37380,3
37381,8
37382,1
37383,8
37384,9
37385,8
37386,7
37387,6
37388,2
37389,9
37390,5
37391,3
37392,4
37393,1
37394,5
37395,7
37396,4
37397,4
37398,5
37399,2
37400,1
37401,4
37402,3
37403,9
37404,2
37405,3
37406,2
37407,4
37408,7
37409,3
37410,2
37411,7
37412,4
37413,6
37414,6
37415,6
37416,8
37417,4
37418,0
37419,4
37420,2
37421,8
37422,3
37423,4
37424,4
37425,6
37426,1
37427,0
37428,8
37429,7
37430,2
37431,6
37432,3
37433,8
37434,6
37435,3
37436,1
37437,3
37438,5
37439,7
37440,7
37441,5
37442,2
37443,9
37444,3
37445,4
37446,7
37447,5
37448,2
37449,7
37450,0
37451,0
37452,0
37453,2
37454,4
37455,5
37456,6
37457,3
37458,9
37459,5
37460,1
37461,7
37462,2
37463,6
37464,4
37465,2
37466,8
37467,1
37468,5
37469,2
37470,3
37471,6
37472,1
37473,4
37474,1
37475,1
37476,4
37477,8
37478,0
37479,4
37480,1
37481,7
37482,2
37483,7
37484,6
37485,7
37486,1
37487,4
37488,9
37489,1
37490,7
37491,7
37492,2
37493,1
37494,9
37495,9
37496,2
37497,0
37498,6
37499,5
37500,3
37501,6
37502,2
37503,4
37504,5
37505,9
37506,1
37507,6
37508,2
37509,3
37510,1
37511,4
37512,2
37513,4
37514,7
37515,8
37516,7
37517,2
37518,3
37519,1
37520,9
37521,2
37522,3
37523,4
37524,3
37525,7
37526,2
37527,2
37528,6
37529,3
37530,2
37531,6
37532,8
37533,9
37534,9
37535,5
37536,7
37537,3
37538,3
37539,2
37540,6
37541,4
37542,7
37543,0
37544,9
37545,2
37546,7
37547,8
37548,4
37549,2
37550,9
37551,6
37552,3
37553,6
37554,1
37555,5
37556,5
37557,7
37558,2
37559,2
37560,9
37561,0
37562,8
37563,2
37564,4
37565,8
37566,8
37567,3
37568,4
37569,0
37570,7
37571,5
37572,2
37573,8
37574,8
37575,9
37576,3
37577,1
37578,9
37579,1
37580,8
37581,7
37582,2
37583,9
37584,9
37585,6
37586,2
37587,7
37588,7
37589,9
37590,4
37591,0
37592,2
37593,5
37594,0
37595,9
37596,8
37597,2
37598,8
37599,3
37600,8
37601,4
37602,1
37603,1
37604,4
37605,3
37606,9
37607,1
37608,4
37609,3
37610,4
37611,4
37612,6
37613,8
37614,0
37615,4
37616,1
37617,8
37618,0
37619,9
37620,6
37621,5
37622,5
37623,0
37624,1
37625,1
37626,8
37627,2
37628,3
37629,1
37630,6
37631,8
37632,1
37633,4
37634,8
37635,7
37636,4
37637,8
37638,8
37639,3
37640,5
37641,8
37642,5
37643,6
37644,7
37645,3
37646,4
37647,0
37648,8
37649,5
37650,9
37651,8
37652,2
37653,1
37654,4
37655,6
37656,0
37657,1
37658,4
37659,0
37660,4
37661,2
37662,2
37663,6
37664,3
37665,6
37666,2
37667,6
37668,8
37669,9
37670,4
37671,8
37672,4
37673,1
37674,3
37675,4
37676,1
37677,9
37678,2
37679,4
37680,6
37681,2
37682,1
37683,9
37684,0
37685,5
37686,0
37687,0
37688,2
37689,1
37690,9
37691,2
37692,4
37693,9
37694,4
37695,2
37696,0
37697,0
37698,4
37699,8
37700,5
37701,6
37702,0
37703,0
37704,8
37705,9
37706,2
37707,9
37708,6
37709,9
37710,5
37711,9
37712,5
37713,1
37714,3
37715,7
37716,0
37717,7
37718,0
37719,6
37720,9
37721,1
37722,6
37723,1
37724,1
37725,5
37726,5
37727,9
37728,3
37729,3
37730,1
37731,9
37732,0
37733,1
37734,8
37735,2
37736,1
37737,2
37738,6
37739,4
37740,4
37741,9
37742,1
37743,0
37744,5
37745,8
37746,6
37747,1
37748,6
37749,9
37750,1
37751,3
37752,1
37753,4
37754,8
37755,7
37756,7
37757,9
37758,9
37759,8
37760,4
37761,3
37762,6
37763,7
37764,6
37765,2
37766,7
37767,0
37768,7
37769,1
37770,2
37771,1
37772,6
37773,0
37774,1
37775,2
37776,7
37777,1
37778,7
37779,5
37780,3
37781,9
37782,9
37783,8
37784,0
37785,4
37786,9
37787,3
37788,2
37789,2
37790,3
37791,0
37792,3
37793,1
37794,8
37795,5
37796,8
37797,1
37798,8
37799,8
37800,0
37801,3
37802,6
37803,1
37804,8
37805,3
37806,1
37807,2
37808,9
37809,1
37810,5
37811,7
37812,6
37813,1
37814,6
37815,9
37816,9
37817,9
37818,1
37819,3
37820,8
37821,5
37822,0
37823,4
37824,8
37825,2
37826,9
37827,0
37828,4
37829,1
37830,9
37831,8
37832,8
37833,9
37834,4
37835,0
37836,3
37837,1
37838,3
37839,8
37840,4
37841,0
37842,9
37843,0
37844,9
37845,6
37846,4
37847,0
37848,8
37849,3
37850,2
37851,8
37852,1
37853,6
37854,1
37855,8
37856,4
37857,9
37858,7
37859,3
37860,7
37861,4
37862,7
37863,0
37864,1
37865,0
37866,2
37867,9
37868,5
37869,9
37870,1
37871,2
37872,3
37873,7
37874,5
37875,3
37876,3
37877,1
37878,1
37879,8
37880,7
37881,7
37882,7
37883,3
37884,9
37885,6
37886,3
37887,4
37888,4
37889,6
37890,8
37891,4
37892,8
37893,4
37894,6
37895,9
37896,0
37897,8
37898,6
37899,9
37900,3
37901,3
37902,0
37903,6
37904,6
37905,8
37906,1
37907,3
37908,4
37909,0
37910,2
37911,2
37912,7
37913,9
37914,2
37915,5
37916,1
37917,1
37918,8
37919,0
37920,5
37921,1
37922,9
37923,9
37924,4
37925,1
37926,8
37927,8
37928,1
37929,0
37930,8
37931,9
37932,8
37933,3
37934,4
37935,4
37936,4
37937,2
37938,1
37939,8
37940,1
37941,9
37942,6
37943,0
37944,7
37945,7
37946,6
37947,1
37948,8
37949,7
37950,4
37951,9
37952,8
37953,3
37954,1
37955,0
37956,6
37957,2
37958,2
37959,4
37960,2
37961,9
37962,2
37963,0
37964,9
37965,1
37966,5
37967,2
37968,9
37969,5
37970,1
37971,4
37972,9
37973,6
37974,6
37975,4
37976,4
37977,0
37978,4
37979,3
37980,4
37981,3
37982,9
37983,9
37984,3
37985,4
37986,6
37987,2
37988,5
37989,2
37990,7
37991,0
37992,1
37993,3
37994,8
37995,6
37996,4
37997,6
37998,8
37999,9
